gene	baseMean	log2FoldChange	lfcSE	svalue	significative	up
1523	5797.46495593138	5.59904019521981e-06	0.00144269359366044	0.98668788904585	no	TBCK
55751	1932.26018135053	-5.59537554148168e-06	0.00144269357704945	0.993294905955567	no	control
1374	246.350220955369	-5.59352211010871e-06	0.00144269707215174	0.985569933746475	no	control
11189	3669.27688424352	-5.58773259111233e-06	0.0014426937671876	0.982779204503655	no	control
201562	762.09648524884	5.583740066651e-06	0.00144269565657652	0.98787216653906	no	TBCK
3843	11123.3849907026	5.58040112475677e-06	0.00144269373623121	0.991592038490698	no	TBCK
57104	566.033708415293	-5.5725048356907e-06	0.00144269396544274	0.993478802337987	no	control
5048	12898.9001725168	-5.56791394847026e-06	0.00144269368696991	0.992531385144123	no	control
57799	1314.29426690771	-5.5670214396088e-06	0.00144269365096102	0.993610779709088	no	control
55000	9512.19062941518	5.56521797378301e-06	0.00144269570356626	0.993085876774154	no	TBCK
6810	1522.52180348594	-5.56417302923655e-06	0.00144269408048101	0.994154723782402	no	control
1910	958.277257409298	-5.56199360773303e-06	0.00144269522756376	0.987602127406192	no	control
100506710	2840.19314172023	5.55698128875051e-06	0.00144269356188717	0.889199869111259	no	TBCK
5481	1995.79124513975	-5.55630152949389e-06	0.00144269353314129	0.993020418052124	no	control
284613	568.948118133826	-5.55047467692931e-06	0.00144269480345562	0.990413152496296	no	control
146050	1885.26965522819	-5.54824168706939e-06	0.00144269527660097	0.986104774572129	no	control
222068	2238.97258701672	-5.54470468757978e-06	0.00144269410669932	0.988357921844862	no	control
51720	3651.10514433548	5.5405450082368e-06	0.00144269538471273	0.9927975681755	no	TBCK
284217	2421.20103260362	-5.53863986107074e-06	0.00144269376477249	0.990350058070312	no	control
26035	1789.91003248171	-5.53641269610253e-06	0.00144269419119644	0.989645903814163	no	control
3899	2403.95808122805	-5.53535045850441e-06	0.00144269311902875	0.991755922041076	no	control
65249	1215.12029907095	-5.53504245700036e-06	0.00144269469942412	0.994039613555172	no	control
28970	953.12311883108	-5.53410531686566e-06	0.00144269547390901	0.990643579418003	no	control
23658	1498.89588351722	-5.53231695155856e-06	0.00144269335154481	0.989126322026327	no	control
57455	957.226637762516	5.52773041898868e-06	0.00144269433162429	0.993534080264173	no	TBCK
5045	665.241048802427	5.5268684843253e-06	0.00144269588124261	0.99253011684091	no	TBCK
23216	2182.0563507957	5.52147720357633e-06	0.00144269559889661	0.988793906599143	no	TBCK
6643	2260.04541160573	-5.51888871050011e-06	0.00144269385379069	0.99410695503557	no	control
1478	1059.13594869603	-5.5080839743155e-06	0.00144269413425936	0.986271019986632	no	control
158056	326.583390398107	5.50312043336807e-06	0.00144269495903657	0.98692270777044	no	TBCK
6103	1026.21145954693	-5.50111947179473e-06	0.00144269528503141	0.993735737402046	no	control
4133	42099.2839364917	5.49632300472597e-06	0.00144269495005354	0.992097553393108	no	TBCK
6457	566.349380791563	-5.4960999061196e-06	0.0014426954422358	0.993945264698853	no	control
8658	8616.6214184107	-5.48466230957474e-06	0.00144269333201679	0.994874826942345	no	control
79691	724.782490851694	-5.48374568127693e-06	0.00144269394119094	0.994485459427978	no	control
4849	2959.92061999788	5.48195378949596e-06	0.00144269343189583	0.99244674283736	no	TBCK
5563	1379.35584378114	-5.48141584428286e-06	0.00144269406529877	0.993257564076819	no	control
221937	9834.41703227527	5.48131506392594e-06	0.00144269364826043	0.988348670679102	no	TBCK
55750	958.737817729108	5.47042768812352e-06	0.00144269360164743	0.993294565249568	no	TBCK
54492	1707.06751238377	-5.46716958838951e-06	0.00144269437458253	0.992954836587022	no	control
351	34017.9369038541	-5.46293255579366e-06	0.00144269340660756	0.991352361999444	no	control
647979	69469.6938801165	5.45748400099914e-06	0.00144269336287776	0.993994039873999	no	TBCK
255403	980.274682856252	-5.45451356290322e-06	0.00144269547386062	0.989354392070951	no	control
5705	3790.99941724687	5.44394178095875e-06	0.00144269562858281	0.993469443465705	no	TBCK
9794	2284.63224553837	5.44364507768734e-06	0.00144269480478797	0.995140738819145	no	TBCK
9500	9387.79124455109	5.43337213524814e-06	0.0014426962299027	0.995090298538266	no	TBCK
63925	808.363345793496	-5.42867835367475e-06	0.00144269357486363	0.993814719667753	no	control
1456	2265.70537086384	-5.42398521635628e-06	0.00144269323688026	0.986066629090013	no	control
8352	1273.20405317708	5.42306349089147e-06	0.00144269924755835	0.99466945565162	no	TBCK
56889	8445.93194315182	-5.42050754394245e-06	0.00144269341892587	0.993428794149562	no	control
4794	359.226734229737	5.41907328115263e-06	0.00144269528560101	0.992427672239141	no	TBCK
64601	1453.37915311652	5.41878928738904e-06	0.00144269572838061	0.99395303322694	no	TBCK
51652	1471.93036927482	5.41385181125652e-06	0.00144269578030502	0.992780624985585	no	TBCK
54908	913.419998428138	5.40431721775124e-06	0.00144269620103791	0.993053850095353	no	TBCK
286257	325.635368074613	-5.39932351602951e-06	0.00144269486864685	0.990590876585491	no	control
102724316	547.234921028116	5.39561180670806e-06	0.00144269512350167	0.964856736114916	no	TBCK
2157	46.7584649383744	5.3934581145563e-06	0.00144269876262622	0.988087835720483	no	TBCK
317760	206.019421486507	-5.39067453658473e-06	0.00144269873902166	0.990947801077755	no	control
135293	561.318971808027	5.38676808572926e-06	0.00144269577310765	0.98548581655428	no	TBCK
92211	844.152317007687	-5.37045587306524e-06	0.0014426971371379	0.995018574010476	no	control
8614	564.812710671666	-5.36349023166422e-06	0.00144269583427766	0.994867052165059	no	control
4799	2948.7677064985	-5.35970225501506e-06	0.00144269401346597	0.992429409908296	no	control
64837	3815.54730175053	5.35855196067964e-06	0.00144269327672119	0.993997864282339	no	TBCK
118490	214.705253576425	-5.35745418900498e-06	0.0014426964540352	0.984218732852369	no	control
11328	1825.41756355534	-5.35412865984298e-06	0.00144269497022446	0.983459143157622	no	control
2585	1269.47905853412	5.35051549659459e-06	0.00144269405916269	0.989509264974283	no	TBCK
8479	1948.20697904135	5.34678491392179e-06	0.00144269564042748	0.994796413411337	no	TBCK
9315	9121.88002376224	-5.34551458335802e-06	0.00144269530282175	0.99504606367263	no	control
9853	3586.14503227775	5.33706209738791e-06	0.00144269531079165	0.995150025510365	no	TBCK
80267	3125.58527736197	-5.32740835696138e-06	0.00144269308150126	0.994572106125021	no	control
5954	8010.35856322738	5.32157232312648e-06	0.00144269317000882	0.993688700756206	no	TBCK
3033	862.565571731344	-5.31840650212265e-06	0.00144269597393604	0.990850519594503	no	control
80207	885.501610479282	5.31837968725295e-06	0.00144269379478148	0.99456495239339	no	TBCK
9363	557.865751355542	-5.3183016294776e-06	0.00144269370301075	0.995059047630354	no	control
6415	1769.09957975085	5.31481742310684e-06	0.00144269412511033	0.993845872504384	no	TBCK
27075	1567.71488690764	5.3067474308014e-06	0.00144269421535103	0.989966320263953	no	TBCK
136319	4735.17063016793	5.29619888036982e-06	0.00144269307278783	0.985536721187145	no	TBCK
56852	959.672730773322	5.29188026520792e-06	0.00144269407331148	0.993425847860883	no	TBCK
80263	620.893832784887	5.29163672381672e-06	0.00144269684984763	0.994571659568552	no	TBCK
29985	665.591633211585	5.29085783904489e-06	0.00144269433140161	0.990817413131411	no	TBCK
284184	532.516500522448	5.28578921229362e-06	0.00144269473962268	0.990344409461587	no	TBCK
85437	2818.39714650247	5.28147013482219e-06	0.0014426937081552	0.994849020028553	no	TBCK
10346	375.559654145765	-5.27941878557843e-06	0.00144269653581702	0.967214172450064	no	control
721	401.579247189325	-5.27404860072236e-06	0.00144269721206423	0.99423994081674	no	control
259295	146.297242362347	-5.27372064875824e-06	0.0014426966864557	0.989578032231204	no	control
9733	4865.62444558246	-5.27344744436611e-06	0.00144269351602023	0.995129979116194	no	control
51479	4393.64081784108	5.27231090642929e-06	0.00144269415354399	0.992735317594908	no	TBCK
2739	3041.56053180842	-5.27038363560095e-06	0.00144269261579	0.990096588676286	no	control
55702	688.821188757072	5.26160175649206e-06	0.0014426937341375	0.993279882065056	no	TBCK
7345	9060.86438280567	5.25927475561851e-06	0.00144269456114991	0.994332948729344	no	TBCK
211	1109.74727137549	-5.25653538915491e-06	0.00144269325679391	0.988046833705753	no	control
222223	1852.87051979391	5.25585258577807e-06	0.00144269431914611	0.988365107045628	no	TBCK
728741	229.615471531016	-5.25267274914317e-06	0.0014426974209595	0.994282863014969	no	control
56655	199.637841932333	5.23970040419154e-06	0.001442694995192	0.99341173460367	no	TBCK
80208	2834.36415754902	-5.23511907503071e-06	0.0014426932960743	0.994565176232919	no	control
56683	1859.82303503404	-5.23224583026852e-06	0.00144269542085229	0.993416336265791	no	control
287	19823.3518397639	-5.2248131295129e-06	0.00144269477395697	0.990614966511024	no	control
9928	1586.544424456	5.22174572231478e-06	0.00144269451184824	0.995163002863115	no	TBCK
57050	1874.56070570329	-5.21761042120775e-06	0.00144269330748551	0.993469766632596	no	control
100288615	955.034387084915	-5.21644286307135e-06	0.00144269644133056	0.827724600667767	no	control
26472	2575.14946943745	5.21109030017936e-06	0.00144269571438199	0.989811383887547	no	TBCK
1797	391.419657203784	-5.20723541474995e-06	0.00144269347364821	0.987497588262578	no	control
91039	665.654485214019	-5.20113806247982e-06	0.00144269399728729	0.994977431837996	no	control
23621	1107.19090938475	5.19169419463799e-06	0.00144269587449483	0.989102076481254	no	TBCK
6391	998.963908251656	5.18721714096494e-06	0.00144269370300827	0.993811819184596	no	TBCK
150967	1111.9831943334	-5.18431063812287e-06	0.00144269796209365	0.986561817119298	no	control
23466	6089.25244049238	-5.18242547621894e-06	0.0014426926537483	0.988986566859582	no	control
79847	97.9300002719346	5.17934803009373e-06	0.00144269600052532	0.99451593916434	no	TBCK
81856	668.129955506814	5.17898598891112e-06	0.00144269704923952	0.994637178205856	no	TBCK
29920	750.566782925802	5.17574533067424e-06	0.00144269483416453	0.990784709784323	no	TBCK
140612	1361.38960697837	-5.17558382060039e-06	0.00144269347364095	0.98576144196283	no	control
1647	3066.20157560584	5.17285932815639e-06	0.00144269691248489	0.987226507028507	no	TBCK
23405	4922.93950100899	5.17265894831967e-06	0.00144269382425773	0.98894690041976	no	TBCK
3622	1313.70336855714	5.17096356891988e-06	0.00144269274857901	0.991418159856377	no	TBCK
2913	905.40770785277	5.16548521575868e-06	0.00144269667436909	0.990709451148374	no	TBCK
23138	432.590103194042	5.16005324849459e-06	0.00144269456284677	0.988722078806214	no	TBCK
353149	83.8280946374816	-5.15941576858883e-06	0.00144269663845069	0.991363115656228	no	control
6314	1450.77933988279	-5.15917714201324e-06	0.00144269446445737	0.99378705480751	no	control
374882	327.693356606587	-5.15840710468986e-06	0.00144269381677257	0.991498875482285	no	control
106660613	227.198189107862	-5.15747328855501e-06	0.00144269568744875	0.97979127781187	no	control
5905	3278.81895814107	5.15402963430302e-06	0.00144269300272325	0.993666284814567	no	TBCK
618	847.853563584796	-5.15100235877415e-06	0.00144269610235339	0.993752641391446	no	control
91445	1175.89974240152	-5.14716539253828e-06	0.00144269419962205	0.994992108235418	no	control
51696	3951.44248763798	-5.14604689281167e-06	0.00144269476834779	0.992790879219421	no	control
10290	3414.16454057343	-5.14183106673113e-06	0.00144269317972323	0.966650756661994	no	control
135114	2692.26992342361	5.13461425889032e-06	0.00144269267219767	0.985474633363953	no	TBCK
2224	9758.54051694996	-5.13391093766018e-06	0.00144269271002401	0.988373307851234	no	control
81887	3748.80836697088	5.13111893336369e-06	0.00144269248346206	0.994639138938557	no	TBCK
375346	492.479497757213	5.126405148755e-06	0.00144269344729692	0.991522359251671	no	TBCK
51107	887.929936251633	5.1049963047604e-06	0.00144269329148597	0.992618282939616	no	TBCK
51119	2475.9912170724	5.10167405284739e-06	0.00144269389281694	0.992623234619683	no	TBCK
9833	614.128082835144	5.09514285224607e-06	0.00144269601984428	0.995146993384507	no	TBCK
6309	12820.4724894663	5.08897777120608e-06	0.00144269502623417	0.993785884540945	no	TBCK
7320	961.15110179852	5.08853139820143e-06	0.00144269489383333	0.994327345746959	no	TBCK
57117	671.254857320208	5.08612713954559e-06	0.00144269332262289	0.993482345241839	no	TBCK
7150	10746.3208138914	-5.07721353555325e-06	0.00144269324755707	0.994228352174226	no	control
26098	2104.82390035776	5.06667354628923e-06	0.00144269396042639	0.989685559177076	no	TBCK
11079	2053.18836676086	5.06157916156234e-06	0.00144269405051262	0.982456400440243	no	TBCK
7994	18397.3042355422	5.04963818917393e-06	0.00144269510021373	0.994532978876109	no	TBCK
107987007	616.651199001911	-5.04912907628558e-06	0.00144269593695778	0.981656525453365	no	control
2557	255.81295705534	-5.04838485627911e-06	0.00144269494701369	0.989364687629877	no	control
159091	251.26214552656	-5.04137309294292e-06	0.00144269479986628	0.987000004345533	no	control
8309	3.96941613205839	5.02719254248031e-06	0.0014426990258189	0.994653907150847	no	TBCK
9677	1258.39524985728	-5.02012239458741e-06	0.00144269411166101	0.995119532679149	no	control
9183	808.698452183214	-5.01771944101181e-06	0.00144269275711768	0.99500575423349	no	control
41	1260.08766018795	-5.01163411524423e-06	0.00144269271937372	0.992082856018209	no	control
780854	1428.16247934289	-5.01097354501321e-06	0.00144269367974521	0.994407875417896	no	control
10630	415.85024005539	-5.00935299320359e-06	0.00144269727280999	0.97962591386622	no	control
5817	2152.07660915101	5.00893926348849e-06	0.00144269221677528	0.993628979100638	no	TBCK
79868	1462.74807724319	5.00334274693499e-06	0.00144269413184086	0.994519810801973	no	TBCK
9716	3198.9537344747	-4.99901347478698e-06	0.00144269385387544	0.995126561936314	no	control
10199	2594.72960077863	4.99354561714283e-06	0.001442692692925	0.961448157788931	no	TBCK
25874	790.466833610611	4.99262742070869e-06	0.00144269320309523	0.989523423635401	no	TBCK
140597	1688.40427690317	-4.98596943012494e-06	0.00144269352917692	0.985755294053488	no	control
7531	41885.3867580077	-4.9848372751214e-06	0.0014426922137399	0.994365613940972	no	control
78988	843.933903981827	4.98179009527067e-06	0.00144269594844598	0.994416393505607	no	TBCK
10626	917.806781073734	4.97581781857133e-06	0.00144269373572498	0.979610173688429	no	TBCK
6814	1009.63971735125	4.97566466512584e-06	0.00144269293336864	0.994155759260917	no	TBCK
60528	982.205355798776	4.96715668849797e-06	0.00144269303961326	0.993720833846189	no	TBCK
492311	254.085723508412	-4.96531239291339e-06	0.00144269437033829	0.992473881835948	no	control
29927	5904.05921658793	4.96008305336263e-06	0.00144269257541508	0.990788569322317	no	TBCK
57619	2859.5270677796	-4.95980438733251e-06	0.00144269394216211	0.993579382285385	no	control
10765	16286.7787469369	-4.9525369821163e-06	0.00144269232496577	0.980053966764134	no	control
550631	169.178640668491	4.94941602722743e-06	0.00144269758166208	0.993106104070186	no	TBCK
51167	430.849899582186	-4.94378079730487e-06	0.00144269508743047	0.992639281800062	no	control
84992	1041.06010065868	4.94266325892095e-06	0.00144269252993289	0.994828835146813	no	TBCK
100133161	600.239117383404	-4.94094658240861e-06	0.00144269502230065	0.769295531663479	no	control
23476	9788.88276298806	-4.94083368744698e-06	0.00144269409320138	0.988993915272019	no	control
90806	2321.28164574238	4.94052040088657e-06	0.00144269269427167	0.99496958198115	no	TBCK
546	18158.9494091442	-4.92801032607275e-06	0.00144269343248124	0.992982560176097	no	control
11279	514.014249514058	4.92084815281176e-06	0.00144269603140003	0.983308505453012	no	TBCK
51765	1258.59293537685	4.91137938222789e-06	0.00144269431439323	0.992808558262207	no	TBCK
101954276	58.33280445691	-4.90785449571057e-06	0.00144269791119105	0.961369158112269	no	control
387644	424.277218092701	-4.90769082561339e-06	0.00144269654674892	0.991626715996923	no	control
1856	2044.50600675905	4.90508069683281e-06	0.0014426937938919	0.987564742189174	no	TBCK
646719	2169.06377408173	4.90451698066003e-06	0.00144269473322906	0.99396575262296	no	TBCK
7021	77.5712273989893	-4.89733920366704e-06	0.00144269694444162	0.994200195319804	no	control
10542	2110.48752195351	4.89375824747696e-06	0.0014426925692547	0.979277174012486	no	TBCK
6861	1067.30634160444	4.88731972448709e-06	0.00144269754751001	0.994165062084874	no	TBCK
80153	2049.50858292202	-4.88550043832038e-06	0.00144269338296429	0.994558453016845	no	control
60492	1608.24795031173	4.88119801098296e-06	0.00144269325692336	0.993717545542086	no	TBCK
51678	3282.28634137591	4.8756356529662e-06	0.00144269216558891	0.99278733297505	no	TBCK
9563	1172.55847806156	4.86579850143602e-06	0.00144269525568397	0.995100688476388	no	TBCK
659	4330.96094453618	4.86453954353317e-06	0.00144269428690183	0.994085031112125	no	TBCK
23671	462.722952015259	4.86446047135716e-06	0.00144269474892781	0.989130800108023	no	TBCK
8562	2113.72189035393	4.85832535006042e-06	0.00144269453831104	0.994859454018601	no	TBCK
11033	477.185735412173	4.84882545293838e-06	0.00144269441569065	0.982346092857727	no	TBCK
158	1606.00510423267	4.84744415000521e-06	0.00144269342141242	0.98691492752717	no	TBCK
84536	86.7003291934509	4.84325841246383e-06	0.00144269764592241	0.994770637769428	no	TBCK
3400	8591.78001250278	4.83501420494173e-06	0.0014426973041777	0.991157075930544	no	TBCK
440456	445.216982038935	-4.83442296680298e-06	0.00144269424208613	0.992240668202006	no	control
11039	2171.67868591611	-4.83165605027674e-06	0.00144269274945892	0.982360251852895	no	control
57409	164.58560288776	4.83033874779832e-06	0.00144269716315667	0.993524879495167	no	TBCK
8824	1639.85507759853	4.8265098023762e-06	0.00144269259418332	0.994902937200136	no	TBCK
55670	4204.20270186495	4.81874889385133e-06	0.0014426940651118	0.993270629480444	no	TBCK
22990	6414.88643877986	-4.81859985056136e-06	0.00144269372449559	0.988596357078423	no	control
8344	494.980976146799	4.81710633390956e-06	0.00144269764991625	0.9946621245899	no	TBCK
285033	100.819008682522	4.81150147078834e-06	0.00144269615474228	0.990451996535092	no	TBCK
84247	3845.65578139002	4.80997632694553e-06	0.00144269665592805	0.994735800387407	no	TBCK
6100	1242.29599008144	4.8006109687773e-06	0.00144269364826212	0.993734845184044	no	TBCK
64221	527.882104015694	-4.80015459616272e-06	0.00144269345518997	0.993856759187724	no	control
4674	860.127941095965	4.79759165713297e-06	0.00144269350723559	0.99238001178609	no	TBCK
53343	1564.5620402661	4.79415904360207e-06	0.00144269202979981	0.992866481653684	no	TBCK
8545	2665.98804173735	-4.7907528850462e-06	0.00144269197740372	0.994851230749571	no	control
34	1608.19225705114	-4.78828372311343e-06	0.00144269734024126	0.991156483320702	no	control
5360	912.492038680223	-4.78479640242259e-06	0.00144269367800571	0.992881105039192	no	control
414	165.716658876224	4.78191699191679e-06	0.00144269498570302	0.992099918828515	no	TBCK
283248	3608.25078476695	4.78132237974968e-06	0.00144269306362708	0.990219170183183	no	TBCK
4782	776.633594539986	-4.780577076116e-06	0.00144269332090598	0.99242419450666	no	control
7639	486.635375708886	4.77664575093992e-06	0.00144269536934223	0.994382164500277	no	TBCK
79366	748.026646594131	4.77600414637866e-06	0.00144269309974065	0.994456036806768	no	TBCK
55081	1292.2168990076	4.77541417379036e-06	0.00144269215424133	0.993112221102955	no	TBCK
60592	1256.74468575875	4.77467518038195e-06	0.0014426924305653	0.993722924611688	no	TBCK
2597	14949.1084606672	4.77436390935084e-06	0.00144269277400432	0.989604304719672	no	TBCK
10061	455.029371087273	-4.77230988395198e-06	0.00144269443859623	0.913182265862835	no	control
3422	3970.92735928681	-4.77116831421274e-06	0.0014426942248913	0.991216523170361	no	control
9205	1364.85371392933	-4.76917849792941e-06	0.0014426941563774	0.995012926348645	no	control
50999	1246.62996906593	4.76194505719598e-06	0.00144269285442374	0.992578846255287	no	TBCK
6596	4013.51051535433	4.76067162499289e-06	0.00144269301514374	0.99408662144253	no	TBCK
8567	4834.67269970805	-4.75775947795436e-06	0.00144269269250616	0.994860455059647	no	control
728411	1909.58775243358	-4.75705658856948e-06	0.00144269509015794	0.994271446610154	no	control
90233	913.00666176212	4.75654239176961e-06	0.00144269349765697	0.994946852158204	no	TBCK
162681	826.30206633063	4.75605202953422e-06	0.00144269229811784	0.987134351575657	no	TBCK
23597	313.857599361416	4.74778786654223e-06	0.00144269428420489	0.989086755219278	no	TBCK
317648	314.875882123025	4.74534083393274e-06	0.00144269706403801	0.990939099430892	no	TBCK
54520	5017.88522808613	-4.74068135014535e-06	0.00144269196427779	0.992964227133264	no	control
3275	5948.73628288094	-4.74009988410313e-06	0.00144269430379079	0.991003956923547	no	control
79659	3252.71296781906	-4.73843156899829e-06	0.00144269330707203	0.994479461350046	no	control
55170	451.506618653282	4.73378214546081e-06	0.0014426970566454	0.993140148885559	no	TBCK
2121	807.074881718935	-4.73061426619963e-06	0.00144269241632283	0.988058731708579	no	control
2775	10014.4538976326	4.72742558705624e-06	0.0014426917525866	0.990124750737971	no	TBCK
55684	4656.38998349298	4.72310015057955e-06	0.00144269272393707	0.9932740593329	no	TBCK
126321	310.513436402698	4.72207654205122e-06	0.00144269396991696	0.984850998061246	no	TBCK
140688	3504.2382751884	-4.7187667360149e-06	0.00144269170323955	0.985775255374745	no	control
55520	208.05590563206	4.71317932693503e-06	0.00144269577728504	0.993232321868378	no	TBCK
25801	600.576180615621	4.71141873636561e-06	0.00144269272468671	0.989471600774813	no	TBCK
5239	149.395190720925	-4.70905182013629e-06	0.0014426955381312	0.992832385210554	no	control
23493	231.747579899487	-4.70708357579078e-06	0.00144269615959767	0.989003087009293	no	control
8536	241.494535908175	4.7065563518977e-06	0.00144269543094723	0.994842779588538	no	TBCK
152815	653.493527837324	4.70598502330446e-06	0.00144269294463466	0.986717367298592	no	TBCK
6925	7537.1114185464	-4.70082146122911e-06	0.00144269225598987	0.994184860710858	no	control
257194	2237.35190557238	4.69695647897448e-06	0.00144269665038993	0.989434511137831	no	TBCK
284716	854.905727462794	4.69563387381933e-06	0.00144269764721804	0.990423588106786	no	TBCK
23386	3654.54668521272	-4.68957570676918e-06	0.00144269187656031	0.988932067777532	no	control
10561	636.48894330364	4.68886348788884e-06	0.00144269326466604	0.979335584734029	no	TBCK
26262	1211.56942046442	4.687903725388e-06	0.00144269294860627	0.989763965568687	no	TBCK
7917	8646.10830019067	4.68705050458135e-06	0.00144269183489491	0.994446237284269	no	TBCK
10641	1889.9863922945	-4.67668922856262e-06	0.00144269395797794	0.979654185031068	no	control
51571	2651.22107005978	4.67317698454064e-06	0.00144269180495973	0.992760028754678	no	TBCK
400655	50.4289455122094	-4.67246749896458e-06	0.00144269714280389	0.991927883784653	no	control
9693	7938.05675205522	4.66910818719356e-06	0.00144269183175544	0.995122418928535	no	TBCK
80310	251.134524244711	4.66808837469774e-06	0.00144269779408661	0.994576567652125	no	TBCK
2316	28951.9882320377	4.66686246577343e-06	0.00144269176412773	0.988740362125555	no	TBCK
55967	1387.06399723024	4.66645611318314e-06	0.00144269202362373	0.993348976569301	no	TBCK
10687	8981.29417216498	4.64985637595291e-06	0.00144269374724633	0.979859133716653	no	TBCK
124923	684.420945214843	-4.64859274716787e-06	0.00144269411616055	0.984717665791721	no	control
79137	3255.88945487487	-4.63908330097172e-06	0.00144269173512675	0.994439919276629	no	control
10476	1314.16918026819	-4.63892658681495e-06	0.00144269317291199	0.968729157372396	no	control
79854	372.482048009575	4.63697426177609e-06	0.0014426960810829	0.99451730624918	no	TBCK
7001	2138.42011054786	4.6357851321713e-06	0.00144269514278178	0.994195348117863	no	TBCK
401647	986.284472803058	4.6338832508347e-06	0.00144269394483966	0.992014827793266	no	TBCK
2903	304.518991047682	-4.6311968207042e-06	0.00144269572251841	0.990665420111163	no	control
150946	1156.69282580441	4.62256990941218e-06	0.00144269410616321	0.986559079660981	no	TBCK
284424	2084.919180432	4.62023070061959e-06	0.00144269496606989	0.990390813668646	no	TBCK
6307	11488.9138507475	4.61852678803031e-06	0.00144269601260433	0.993785591905416	no	TBCK
1965	3690.84579659483	-4.61700840065487e-06	0.00144269173814556	0.987677378290364	no	control
1655	47572.0999807932	4.61694039108409e-06	0.00144269159311787	0.987246259216344	no	TBCK
3012	2973.55364533059	4.61676546968527e-06	0.00144269614343263	0.990840358444611	no	TBCK
26190	5971.90618145603	-4.61627181734793e-06	0.00144269158897843	0.989727311545346	no	control
120534	1249.41796578435	-4.60995058778549e-06	0.00144269197042634	0.984362725928607	no	control
9748	4500.26518488416	4.60726936366594e-06	0.00144269183794886	0.995132673506621	no	TBCK
966	3095.62167904532	4.6070216780286e-06	0.00144269397973121	0.995116462294113	no	TBCK
8851	5678.24626827114	4.60536989352552e-06	0.00144269415460209	0.994908050783744	no	TBCK
26022	828.192312612969	4.60501373048333e-06	0.00144269615228826	0.989635331771247	no	TBCK
357	1317.74469100254	4.59964737977671e-06	0.00144269495764848	0.991386792253215	no	TBCK
400506	2511.93121686246	4.59935257141345e-06	0.00144269240595119	0.991914034565656	no	TBCK
7469	1864.72954872637	4.59485416226853e-06	0.00144269400962069	0.994355250411135	no	TBCK
51030	1824.20406328196	4.59357247466968e-06	0.00144269217121336	0.992592177170288	no	TBCK
1047	535.594585709266	4.59221575924078e-06	0.00144269622797486	0.968684633154131	no	TBCK
4176	7049.97278050881	4.58868057530135e-06	0.00144269365310098	0.992135699887456	no	TBCK
100130691	82.9122821567796	4.57538377009689e-06	0.00144269539269685	0.6894989273212	no	TBCK
5333	1068.55314710331	-4.57469318404574e-06	0.00144269581338195	0.992864167204429	no	control
9401	555.980595177325	4.57220859081977e-06	0.00144269380685253	0.995068648883091	no	TBCK
5523	3431.54737918044	-4.56527565725238e-06	0.00144269480209872	0.993161832527283	no	control
55746	2603.39614327178	4.56061248886329e-06	0.0014426933138195	0.993293202079259	no	TBCK
254042	122.506080067141	4.55495648438436e-06	0.00144269738494639	0.989286981986646	no	TBCK
259290	93.0028857209121	-4.55137869588411e-06	0.00144269617068644	0.989574738830108	no	control
57180	1208.97515844134	4.54620653032501e-06	0.00144269305571052	0.993498721258819	no	TBCK
10659	7009.74515000669	4.53667543164618e-06	0.00144269432954506	0.979741640176775	no	TBCK
653308	577.71211244237	4.53434560603131e-06	0.00144269237340387	0.994053847794868	no	TBCK
55830	946.298864436292	4.53132592092272e-06	0.00144269288330085	0.993320022480967	no	TBCK
5780	1036.34170705935	4.51817022498551e-06	0.00144269298639205	0.993611398340023	no	TBCK
170954	5637.14387261152	-4.5161945868934e-06	0.00144269133055387	0.987387655941079	no	control
728339	146.691383115627	4.51505236220397e-06	0.001442694726498	0.994268211966794	no	TBCK
5445	834.181418852602	4.51184227303498e-06	0.0014426933489383	0.992942402615868	no	TBCK
4830	2401.38958204015	4.51038267522648e-06	0.00144269417080968	0.992440685347512	no	TBCK
89122	1507.01321449547	-4.51032388454737e-06	0.0014426933068821	0.994919421117714	no	control
282973	861.208501424127	-4.50882533328009e-06	0.00144269385535818	0.990177673547563	no	control
7584	1024.01589305009	4.50266006580748e-06	0.00144269185181738	0.994376179165204	no	TBCK
389538	154.805656786314	-4.50234906365939e-06	0.00144269397148587	0.991734233893612	no	control
9585	3104.03590467817	-4.50191271969868e-06	0.0014426919311054	0.995104323654666	no	control
51616	359.986315335926	4.49416809578571e-06	0.00144269464189247	0.992770737597869	no	TBCK
56894	1392.10068441642	4.49333806382239e-06	0.00144269443857992	0.993430756875324	no	TBCK
90120	483.179084953392	-4.49189779947713e-06	0.00144269628502824	0.994942010123093	no	control
1513	444.272477278729	-4.48405954182872e-06	0.00144269519922358	0.98659866396989	no	control
79174	1025.71827902349	-4.48397816551445e-06	0.00144269355828277	0.994447405710322	no	control
10788	2060.97883831539	4.4829054538045e-06	0.00144269551476865	0.980111084266995	no	TBCK
3157	101389.609819891	-4.48071281341619e-06	0.00144269498585175	0.990927886986904	no	control
8535	2931.2457308522	4.46732597481451e-06	0.00144269152301918	0.994841973268899	no	TBCK
5585	5003.63382528812	4.46203283487918e-06	0.00144269247124899	0.993325428360301	no	TBCK
29899	1863.24481189282	-4.4605206624123e-06	0.00144269295457175	0.990775691605726	no	control
84298	1396.81206884402	-4.45944752331093e-06	0.00144269213958281	0.994746279326041	no	control
