gene	baseMean	log2FoldChange	lfcSE	svalue	significative	up
653677	18.1704173960727	-8.33450429705547e-08	0.00144269446516131	0.995401298503184	no	control
401172	5.60595460489308	-8.33231480543578e-08	0.00144269485002618	0.993841884598264	no	control
134701	1.0383292323442	-8.32960192545304e-08	0.00144269499971647	0.989037654108763	no	control
5880	5.61333054049696	-8.32839285424014e-08	0.00144269485595854	0.995093771732427	no	control
107986934	22.1785022107249	8.32285615134215e-08	0.00144269413465993	0.986292127098918	no	TBCK
100507308	26.0367820125142	-8.31851406756141e-08	0.00144269448311805	0.919534889682689	no	control
724033	2.96319443835717	8.31812741448854e-08	0.00144269484484416	0.995537399247545	no	TBCK
105377460	18.2279684680999	8.31584877676495e-08	0.00144269467759031	0.983464532315967	no	TBCK
105378486	3.12774991924424	-8.31566159808598e-08	0.00144269496663508	0.983994084957179	no	control
727800	5.15299908947277	8.31044803744263e-08	0.00144269492568465	0.995544310189611	no	TBCK
390243	7.5955285983064	-8.30849599785459e-08	0.00144269481619958	0.993691909163913	no	control
102724805	99.7802155584531	-8.30714428509056e-08	0.00144269167092432	0.9738052802781	no	control
286114	3.70809512448584	-8.30085722294529e-08	0.00144269495298546	0.992777302330565	no	control
101927995	7.97414649918958	-8.30037523559947e-08	0.001442694824365	0.96106242101324	no	control
101928449	3.63482139973335	-8.29969749956381e-08	0.00144269491132469	0.963839897775203	no	control
390072	3.29474454233254	-8.2967662149452e-08	0.00144269491851653	0.993677673063915	no	control
83478	307.195003355409	-8.29520581779461e-08	0.00144269133631955	0.995859057843869	no	control
100506492	6.62586482139478	-8.28944953512263e-08	0.00144269484139371	0.907107032330016	no	control
219537	23.7244128567907	-8.28914039404066e-08	0.00144269447762527	0.991007320413093	no	control
644990	19.5275039835255	-8.28885917799375e-08	0.00144269441624309	0.995301229654405	no	control
107984282	13.1182185515178	-8.28782290996256e-08	0.00144269436582278	0.985290128375045	no	control
360200	36.3043685866804	-8.28632940674359e-08	0.00144269414496089	0.993404253968414	no	control
56670	9.785700790865	-8.28532856704448e-08	0.00144269470451898	0.99491252850897	no	control
2958	1247.04064604827	8.28387881027703e-08	0.00144268391072702	0.992893976306668	no	TBCK
1580	8.62473725767441	8.28165797993583e-08	0.00144269482130166	0.990097177586065	no	TBCK
101928353	3.5441537793831	-8.28110842832296e-08	0.00144269495729753	0.963253247859923	no	control
284021	2.30717324325853	-8.27634839459641e-08	0.00144269498503213	0.99259286522754	no	control
101927488	3.24415633069601	-8.27562369965532e-08	0.00144269492365206	0.956970355315359	no	control
7432	3.80456134031309	8.27519907364275e-08	0.00144269490068685	0.995618941481139	no	TBCK
100130700	3.76493017840302	-8.27483967962516e-08	0.00144269490812494	0.737147306296785	no	control
101929069	2.00228895252643	-8.27413362119107e-08	0.00144269500526938	0.966649329276378	no	control
107984533	8.43025358726706	-8.27241057351399e-08	0.00144269483139204	0.985405080758185	no	control
105371899	2.65502542715478	-8.26785297077048e-08	0.00144269488290406	0.97932102934153	no	control
105370805	7.86442325856636	-8.26603258705805e-08	0.00144269489534946	0.978234442660028	no	control
101929057	1.9994753566126	-8.26544484676187e-08	0.00144269499208312	0.966597006291245	no	control
1826	106.66556459008	8.26459519350292e-08	0.00144269156727202	0.990557447139453	no	TBCK
100132464	4.46202799026862	8.26368209715442e-08	0.00144269488957541	0.794090249613535	no	TBCK
401661	1.88133086443872	-8.26279540980931e-08	0.00144269495950646	0.993870604505424	no	control
101927129	38.2598799473738	8.25701804418412e-08	0.00144269349328052	0.953573771936414	no	TBCK
2101	427.27319974984	8.2559018441075e-08	0.00144268664079635	0.990923749599301	no	TBCK
100996756	37.9496269063281	-8.25439197303551e-08	0.00144269389995398	0.946825504021078	no	control
105376242	2.10183991456214	-8.25366971169365e-08	0.00144269490640464	0.982746298063241	no	control
105372793	100.271482462517	8.23967616634592e-08	0.00144269138342505	0.98019435517213	no	TBCK
5322	7.38490888050652	-8.23850612072347e-08	0.00144269482820132	0.994499853218817	no	control
102724220	1.02537658342011	-8.23663921825453e-08	0.00144269499888683	0.972843025267908	no	control
107985416	6.67003577218122	-8.22950160779151e-08	0.00144269469706457	0.98576990496594	no	control
100506840	5.24896066161045	-8.22870130396796e-08	0.00144269482263464	0.913239330929257	no	control
4883	1673.33257389287	-8.22840381463292e-08	0.00144269465225265	0.99420177881537	no	control
3448	3.30492151991067	-8.22715225358801e-08	0.00144269491827876	0.993296685287463	no	control
131831	43.4753880543306	8.22603665195808e-08	0.00144269318483965	0.988930504216512	no	TBCK
89822	12.1178174524441	-8.22551598895895e-08	0.00144269479843453	0.996057355618318	no	control
107985128	2.27449123820024	8.22198802153653e-08	0.00144269493751263	0.985641308207472	no	TBCK
54468	2012.73856408436	-8.21722321360822e-08	0.00144267806365586	0.994568050773048	no	control
105664404	1.27615727053134	8.21500075654194e-08	0.00144269498745538	0.984607382742944	no	TBCK
105379364	4.89050467943794	-8.21239773893334e-08	0.00144269479435918	0.984465877579191	no	control
107984018	3.6833330862664	8.21037625165262e-08	0.00144269489879197	0.985183668622157	no	TBCK
283869	7.44641468743698	-8.20798276661231e-08	0.00144269465130894	0.992575300533561	no	control
105371197	1.73996724058778	-8.20607537699033e-08	0.00144269499618921	0.978636295213766	no	control
6039	1.56948804232874	-8.20241847917796e-08	0.00144269494121304	0.995133692587776	no	control
440101	47.2610527347397	-8.19735875606079e-08	0.00144269410443733	0.994021713879384	no	control
9314	102.714452859029	8.19410499794716e-08	0.00144269211470501	0.996144877926059	no	TBCK
205251	83.3850103828134	-8.193319388875e-08	0.001442692423264	0.990888013271437	no	control
105371347	1.59590576405543	-8.19186729350155e-08	0.00144269499639985	0.978802202120708	no	control
390928	17.6367042344455	-8.19161712769414e-08	0.0014426947439518	0.993713514766163	no	control
50624	9.45977036407219	-8.17784825939201e-08	0.00144269478343024	0.994267348360269	no	control
100874159	1.92533760567753	-8.17675515485537e-08	0.00144269496206808	0.940527742486144	no	control
2169	5.18790543083592	8.17568899228541e-08	0.00144269477283073	0.990966111596249	no	TBCK
101927953	4.69369793291937	8.17482723298838e-08	0.00144269487112643	0.960732076374105	no	TBCK
105376432	1.22980651082911	-8.17380059190479e-08	0.00144269499107174	0.98286019305268	no	control
280657	4.6054968582788	-8.17224708805201e-08	0.00144269484189559	0.9924628050871	no	control
284110	4.03812649377194	-8.16940049842656e-08	0.00144269488700553	0.992602644642499	no	control
102216341	16.6609895944963	-8.16927746092448e-08	0.00144269462914719	0.970486459398447	no	control
2249	13.2387400238284	8.16646245299931e-08	0.00144269456747807	0.991202037938033	no	TBCK
105372187	3.12422923770524	-8.16472327392909e-08	0.00144269496650831	0.979629670694642	no	control
